id;name_ru;name_en;regula_code;elpost_code;epgu_code
212;МВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;021-001;3034;
213;ДЕМСКИЙ РОВД Г. УФЫ;nan;022-001;3035;
214;КАЛИНИНСКИМ РАЙОННЫМ УВД Г. УФЫ;nan;022-002;3036;
215;КИРОВСКИМ РАЙОННЫМ УВД Г. УФЫ;nan;022-003;3037;
216;ЛЕНИНСКИЙ РОВД Г. УФЫ;nan;022-004;3038;
217;ОРДЖОНИКИДЗЕВСКОЕ РАЙОННОЕ УВД Г. УФЫ;nan;022-005;3039;
218;ОКТЯБРЬСКОЕ РАЙОННОЕ УВД Г. УФЫ;nan;022-006;3040;
219;СОВЕТСКОЕ РАЙОННОЕ УВД Г. УФЫ;nan;022-007;3041;
220;ОВД Г. БЕЛЕБЕЯ И БЕЛЕБЕЕВСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-008;3042;
221;УВД Г. УФЫ;nan;022-009;3043;
222;УВД Г.БЕЛОРЕЦКА И БЕЛОРЕЦКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-010;3044;
223;УВД Г. НЕФТЕКАМСКА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-011;3045;
224;Октябрьский городской ОВД Республики Башкортостан;nan;022-012;3046;
4103;ПАСПОРТНЫЙ СТОЛ №2 УВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.;nan;503-002;10182;
4104;ПАСПОРТНЫЙ СТОЛ №3 УВД БАЛАШИХИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.;nan;503-003;10183;
225;УВД Г. САЛАВАТА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-013;3047;
226;СИБАЙСКИЙ ГОРОДСКОЙ ОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-014;3048;
227;УВД Г. СТЕРЛИТАМАКА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-015;3049;
228;ОВД Г. БИРСКА И БИРСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-016;3050;
229;ОВД Г.ИШИМБАЯ И ИШИМБАЙСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-017;3051;
230;КУМЕРТАУСКИЙ ГОРОДСКОЙ ОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-019;3052;
231;ОВД Г.ТУЙМАЗЫ И ТУЙМАЗИНСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-020;3053;
232;ОВД Г.УЧАЛЫ И УЧАЛИНСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-021;3054;
233;АБЗЕЛИЛОВСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-022;3055;
234;АЛЬШЕЕВСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-023;3056;
235;АРХАНГЕЛЬСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-024;3057;
4116;ГОМ УВД ДОМОДЕДОВСКОГО Р-НА МОСКОВСКОЙ ОБЛ.;nan;503-018;10195;
236;АСКИНСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-025;3058;
237;АУРГАЗИНСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-026;3059;
238;ОВД Г. БАЙМАКА И БАЙМАКСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-027;3060;
239;БАКАЛИНСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-028;3061;
240;БАЛТАЧЕВСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-029;3062;
241;БЕЛОКАТАЙСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-031;3063;
242;БИЖБУЛЯКСИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-033;3064;
243;БЛАГОВАРСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-034;3065;
244;ОВД Г.БЛАГОВЕЩЕНСКА И БЛАГОВЕЩЕНСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-035;3066;
245;БУЗДЯКСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-036;3067;
246;БУРАЕВСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-037;3068;
247;БУРЗЯНСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-038;3069;
248;ГАФУРИЙСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-039;3070;
249;ОВД Г.ДАВЛЕКАНОВО И ДАВЛЕКАНОВСКОГО Р-НА РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-040;3071;
250;ДУВАНСКИЙ РОВД РЕСПУБЛИКИ БАШКОРТОСТАН;nan;022-041;3072;
251;УВД Г. ПЕТРОЗАВОДСКА;nan;102-001;3527;
252;ОВД ОКТЯБРЬСКОГО Р-НА Г. ГРОЗНОГО;nan;202-002;3552;
253;ОВД ЛЕНИНСКОГО Р-НА Г. ГРОЗНОГО;nan;202-003;3553;
254;МВД РЕСПУБЛИКИ КОМИ;nan;111-001;3572;
255;УВД Г. СЫКТЫВКАРА РЕСПУБЛИКИ КОМИ;nan;112-001;3573;
256;ОВД ЭЖВИНСКОГО Р-НА Г. СЫКТЫВКАРА;nan;112-002;3574;
257;УВД Г. ВОРКУТЫ РЕСПУБЛИКИ КОМИ;nan;112-003;3575;
258;ОВД Г. ИНТЫ РЕСПУБЛИКИ КОМИ;nan;112-004;3576;
259;ОВД Г. ПЕЧОРЫ РЕСПУБЛИКИ КОМИ;nan;112-005;3577;
260;УВД Г. УХТЫ РЕСПУБЛИКИ КОМИ;nan;112-006;3578;
4144;НАРО-ФОМИНСКИЙ ОМ УВД НАРО-ФОМИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.;nan;503-055;10223;
4145;АПРЕЛЕВСКИЙ ОМ УВД НАРО-ФОМИНСКОГО Р-НА МОСКОВСКОЙ ОБЛ.;nan;503-056;10224;
261;ОВД Г. ВУКТЫЛА РЕСПУБЛИКИ КОМИ;nan;112-007;3579;
262;ОВД ИЖЕМСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-008;3580;
263;ОВД КНЯЖПОГОСТСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-009;3581;
264;ОВД КОЙГОРОДСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-010;3582;
265;ОВД КОРТКЕРОССКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-011;3583;
266;ОВД ПРИЛУЗСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-012;3584;
267;ОВД Г. СОСНОГОРСКА РЕСПУБЛИКИ КОМИ;nan;112-013;3585;
268;ОВД СЫКТЫВДИНСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-014;3586;
269;ОВД СЫСОЛЬСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-015;3587;
270;ОВД ТРОИЦКО-ПЕЧОРСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-016;3588;
271;ОВД УДОРСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-017;3589;
272;ОВД Г. УСИНСКА РЕСПУБЛИКИ КОМИ;nan;112-018;3590;
273;ОВД УСТЬ-ВЫМСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-019;3591;
274;ОВД УСТЬ-КУЛОМСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-020;3592;
275;ОВД УСТЬ-ЦИЛЕМСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;112-021;3593;
276;ЖЕШАРТСКОЕ ПОМ УСТЬ-ВЫМСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;113-001;3594;
277;МИКУНЬСКИЙ ГОРОДСКОЙ ОМ УСТЬ-ВЫМСКОГО Р-НА РЕСПУБЛИКИ КОМИ;nan;113-002;3595;
278;ВОРГАШОРСКИЙ ГОМ Г. ВОРКУТЫ РЕСПУБЛИКИ КОМИ;nan;113-003;3596;
279;СЕВЕРНОЕ ПОМ Г. ВОРКУТЫ РЕСПУБЛИКИ КОМИ;nan;113-004;3597;
280;ВОЙВОЖСКИЙ ТП МИЛИЦИИ Г. СОСНОГОРСКА РЕСПУБЛИКИ КОМИ;nan;113-005;3598;
281;НИЖНЕОДЕССКОЕ ПОМ Г. СОСНОГОРСКА РЕСПУБЛИКИ КОМИ;nan;113-006;3599;
282;УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ;nan;120-000;3600;
283;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В П.КРАСНОГОРСКИЙ;nan;120-006;3606;
284;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В КИЛЕМАРСКОМ Р-НЕ;nan;120-007;3607;
285;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В П.ВИЗИМЬЯРЫ В КИЛЕМАРСКОМ Р-НЕ;nan;120-008;3608;
286;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В КУЖЕНЕРСКОМ Р-НЕ;nan;120-009;3609;
287;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В МАРИ-ТУРЕКСКОМ Р-НЕ;nan;120-010;3610;
288;ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В МЕДВЕДЕВСКОМ Р-НЕ;nan;120-011;3611;
289;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В МОРКИНСКОМ Р-НЕ;nan;120-012;3612;
290;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В НОВОТОРЪЯЛЬСКОМ Р-НЕ;nan;120-013;3613;
3969;ТП №2 В Г. СЕРГИЕВ ПОСАД ОУФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В СЕРГИЕВО-ПОСАДСКОМ Р-НЕ;nan;500-148;10254;
291;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В ОРШАНСКОМ Р-НЕ;nan;120-014;3614;
292;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В ПАРАНЬГИНСКОМ Р-НЕ;nan;120-015;3615;
293;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В СЕРНУРСКОМ Р-НЕ;nan;120-016;3616;
294;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В СОВЕТСКОМ Р-НЕ;nan;120-017;3617;
295;ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В ЮРИНСКОМ Р-НЕ;nan;120-018;3618;
296;ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ В Г. ЙОШКАР-ОЛЕ;nan;120-020;3619;
297;МВД РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;121-001;3620;
298;ЦЕНТРАЛЬНЫЙ ОТДЕЛ МИЛИЦИИ УВД Г. ЙОШКАР-ОЛЫ;nan;122-001;3621;
299;ОВД Г. ВОЛЖСКА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-002;3622;
300;ОВД ВОЛЖСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-003;3623;
301;ОВД ГОРНОМАРИЙСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-004;3624;
302;ОВД ЗВЕНИГОВСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-006;3625;
303;ОВД КИЛЕМАРСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-007;3626;
304;ОВД КУЖЕНЕРСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-008;3627;
305;ОВД МАРИ-ТУРЕКСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-009;3628;
306;ОВД МЕДВЕДЕВСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-010;3629;
307;ОВД МОРКИНСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-011;3630;
308;ОВД НОВОТОРЪЯЛЬСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-012;3631;
309;ОВД ОРШАНСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-013;3632;
310;ОВД ПАРАНЬГИНСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-014;3633;
311;ОВД СЕРНУРСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-015;3634;
312;ОВД СОВЕТСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-016;3635;
313;ОВД ЮРИНСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;122-017;3636;
314;ЗАВОДСКОЙ ОТДЕЛ МИЛИЦИИ УВД Г. ЙОШКАР-ОЛЫ;nan;123-001;3637;
315;ЗАРЕЧНЫЙ ОТДЕЛ МИЛИЦИИ УВД Г. ЙОШКАР-ОЛЫ;nan;123-002;3638;
316;КРАСНОГОРСКОЕ ОМ ЗВЕНИГОВСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;123-003;3639;
317;ВИЗИМЬЯРСКОЕ ОМ КИЛЕМАРСКОГО Р-НА РЕСПУБЛИКИ МАРИЙ ЭЛ;nan;123-004;3640;
318;МВД РЕСПУБЛИКИ МОРДОВИЯ;nan;131-001;3667;
319;ОВД ОКТЯБРЬСКОГО РАЙОНА ГОРОДА САРАНСКА;nan;132-001;3668;
320;ОВД ЛЕНИНСКОГО РАЙОНА ГОРОДА САРАНСКА;nan;132-002;3669;
321;ОВД ПРОЛЕТАРСКОГО РАЙОНА ГОРОДА САРАНСКА;nan;132-003;3670;
322;ОВД АРДАТОВСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-004;3671;
323;ОВД АТЮРЬЕВСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-005;3672;
324;ОВД АТЯШЕВСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-006;3673;
325;ОВД БОЛЬШЕБЕРЕЗНИКОВСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-007;3674;
326;ОВД БОЛЬШЕИГНАТОВСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-008;3675;
327;ОВД ДУБЕНСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-009;3676;
328;ОВД ЕЛЬНИКОВСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-010;3677;
3946;ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. АЛЕКСАНДРОВСКЕ (С МЕСТОМ ДИСЛОКАЦИИ В ПОС. ЯЙВА);nan;590-010;10291;
329;ОВД ЗУБОВО-ПОЛЯНСКОГО РАЙОНА РЕСПУБЛИКИ МОРДОВИЯ;nan;132-011;3678;
330;МВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;141-001;3691;
331;ОТДЕЛ МИЛИЦИИ Г. ЛАДУШКИНА КАЛИНИНГРАДСКОЙ ОБЛ.;nan;141-200;3692;
332;1 ОВД Г. ЯКУТСКА;nan;142-001;3693;
3951;ОТДЕЛ УФМС РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛ. В ОКТЯБРЬСКОМ Р-НЕ Г. ЕКАТЕРИНБУРГА;nan;660-008;10296;
3952;ОТДЕЛ УФМС РОССИИ ПО УЛЬЯНОВСКОЙ ОБЛАСТИ В Г. УЛЬЯНОВСКЕ;nan;730-028;10297;
333;2 ОВД Г. ЯКУТСКА;nan;142-002;3694;
334;3 ОВД Г. ЯКУТСКА;nan;142-003;3695;
3955;ОМ УВД ЛЕНИНСКОГО Р-НА Г. ЕКАТЕРИНБУРГА;nan;663-001;10300;
335;НЕРЮНГРИНСКИЙ ГУВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-004;3696;
336;МИРНИНСКИМ ГУВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-005;3697;
337;АЛДАНСКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-006;3698;
338;УСТЬ-ЯНСКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-007;3699;
339;ЛЕНСКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-008;3700;
340;ХАНГАЛАССКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-009;3701;
341;УСТЬ-МАЙСКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-010;3702;
342;ВИЛЮЙСКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-011;3703;
343;МЕГИНО-КАНГАЛАССКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-012;3704;
344;АБЫЙСКИЙ УОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-013;3705;
345;АНАБАРСКИЙ ПОМ РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-014;3706;
3666;ЦЕНТРАЛЬНОЕ РУВД Г. ТУЛЫ;nan;712-001;10312;
346;АЛЛАИХОВСКИЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-015;3707;
347;АМГИНСКИЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-016;3708;
348;БУЛУНСКИЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-017;3709;
349;ВЕРХНЕ-ВИЛЮЙСКИЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-018;3710;
350;ВЕРХНЕКОЛЫМСКИЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-019;3711;
351;ВЕРХОЯНСКИЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-020;3712;
352;ГОРНЫЙ ОВД РЕСПУБЛИКИ САХА (ЯКУТИЯ);nan;142-021;3713;
353;УВД ВАХИТОВСКОГО Р-НА Г. КАЗАНИ;nan;162-002;3845;
354;УВД КИРОВСКОГО Р-НА Г. КАЗАНИ;nan;162-003;3846;
355;УВД МОСКОВСКОГО Р-НА Г. КАЗАНИ;nan;162-004;3847;
356;УВД НОВО-САВИНОВСКОГО Р-НА Г. КАЗАНИ;nan;162-005;3848;
357;УВД ПРИВОЛЖСКОГО Р-НА Г. КАЗАНИ;nan;162-006;3849;
358;УВД СОВЕТСКОГО Р-НА Г. КАЗАНИ;nan;162-007;3850;
359;АВТОЗАВОДСКИЙ ОВД Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН;nan;162-008;3851;
360;БОРОВЕЦКИЙ ОВД Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН;nan;162-009;3852;
361;КОМСОМОЛЬСКИЙ ОВД Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН;nan;162-010;3853;
362;ОМ АЗИНО-2 СОВЕТСКОГО Р-НА Г. КАЗАНИ;nan;162-011;3854;
363;ЦЕНТРАЛЬНОЕ ОВД Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН;nan;162-012;3855;
364;ЭЛЕКТРОТЕХНИЧЕСКИЙ ОВД Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН;nan;162-013;3856;
365;ОВД ТУКАЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-014;3857;
366;УВД Г. АЛЬМЕТЬЕВСК РЕСПУБЛИКИ ТАТАРСТАН;nan;162-015;3858;
367;БУГУЛЬМИНСКИЙ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-016;3859;
368;УВД Г.ЗЕЛЕНОДОЛЬСКА И ЗЕЛЕНОДОЛЬСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-017;3860;
369;УВД Г. НИЖНЕКАМСКА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-018;3861;
370;КАМСКО-ПОЛЯНСКИЙ ОВД Г. НИЖНЕКАМСКА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-019;3862;
371;БЫЗОВСКИЙ ОВД Г. НИЖНЕКАМСКА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-020;3863;
372;АХТУБИНСКИЙ ОВД Г. НИЖНЕКАМСКА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-021;3864;
373;ОВД АЗНАКАЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-022;3865;
374;ЕЛАБУЖСКИЙ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-023;3866;
375;ЗАИНСКИЙ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-024;3867;
376;ЛЕНИНОГОРСКИЙ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-025;3868;
377;ЧИСТОПОЛЬСКИМ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-026;3869;
378;ОВД АГРЫЗСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-027;3870;
379;ОВД ТУНКИНСКОГО Р-НА РЕСПУБЛИКИ БУРЯТИЯ;nan;032-022;3183;
380;ОВД Г. ДЕРБЕНТА РЕСПУБЛИКИ ДАГЕСТАН;nan;052-004;3351;
381;ОВД КАЗБЕКОВСКОГО Р-НА РЕСПУБЛИКИ ДАГЕСТАН;nan;052-022;3369;
382;ОВД АКСУБАЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-028;3871;
383;ОВД АКТАНЫШСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-029;3872;
384;ОВД АЛЕКСЕЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-030;3873;
385;ОВД АЛЬКЕЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-031;3874;
386;ОВД АПАСТОВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-032;3875;
3705;ОТДЕЛЕНИЕ № 1 МО УФМС РОССИИ ПО ТЮМЕНСКОЙ ОБЛ. В Г. ЯЛУТОРОВСКЕ;nan;720-012;10351;
387;ОВД АРСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-033;3876;
388;ОВД АТНИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-034;3877;
389;БАВЛИНСКИЙ ГРОВД РЕСПУБЛИКИ ТАТАРСТАН;nan;162-035;3878;
390;ОВД БАЛТАСИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-036;3879;
391;ОВД БУИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-037;3880;
392;ОВД ВЕРХНЕУСЛОНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-038;3881;
393;ОВД ВЫСОКОГОРСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-039;3882;
394;ОВД ДРОЖЖАНОВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-040;3883;
395;ОВД КАЙБИЦКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-041;3884;
396;ОВД КАМСКО-УСТЬИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-042;3885;
397;ОВД КУКМОРСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-043;3886;
398;ОВД ЛАИШЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-044;3887;
399;ОВД МАМАДЫШСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-045;3888;
400;ОВД МЕНДЕЛЕЕВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-046;3889;
401;ОВД МЕНЗЕЛИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-047;3890;
402;ОВД МУСЛЮМОВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-048;3891;
403;ОВД НОВОШЕШМИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-049;3892;
404;ОВД НУРЛАТСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-050;3893;
405;ОВД ПЕСТРЕЧИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-051;3894;
4021;ОТДЕЛЕНИЕ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЛЕНИНСКОМ Р-НЕ Г. ЯРОСЛАВЛЯ;nan;760-002;10370;
406;ОВД РЫБНО-СЛОБОДСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-052;3895;
407;ОВД САБИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-053;3896;
4024;ПС Г. СИМ ЧЕЛЯБИНСКОЙ ОБЛ.;nan;743-001;10373;
408;ОВД САРМАНОВСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-054;3897;
409;ОВД СПАССКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-055;3898;
410;ОВД ТЕТЮШСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-056;3899;
411;ОВД ТЮЛЯЧИНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-057;3900;
412;ОВД ЧЕРЕМШАНСКОГО Р-НА РЕСПУБЛИКИ ТАТАРСТАН;nan;162-058;3901;
